loan_id,account_id,date,amount,duration,payments,status,account_id,district_id,frequency,date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16
6865,9199,1996-09-11,29448,12,2454.0,B,9199,72,POPLATEK MESICNE,1996-05-15,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
6866,9201,1998-02-05,122472,24,5103.0,C,9201,69,POPLATEK MESICNE,1996-10-28,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
6868,9208,1998-10-12,82128,24,3422.0,C,9208,29,POPLATEK MESICNE,1997-05-24,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888
6871,9225,1997-04-13,164256,48,3422.0,C,9225,11,POPLATEK MESICNE,1996-01-01,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
6872,9227,1998-04-29,191580,60,3193.0,C,9227,51,POPLATEK MESICNE,1997-11-04,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
6875,9235,1997-03-13,83280,48,1735.0,C,9235,37,POPLATEK MESICNE,1995-06-24,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166
6876,9236,1993-12-21,86616,12,7218.0,A,9236,11,POPLATEK MESICNE,1993-08-18,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
6877,9241,1997-06-19,285240,60,4754.0,C,9241,74,POPLATEK MESICNE,1996-09-25,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
6878,9242,1997-01-24,23184,12,1932.0,A,9242,57,POPLATEK MESICNE,1996-03-15,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651
6887,9263,1997-05-08,39576,12,3298.0,A,9263,68,POPLATEK MESICNE,1996-06-04,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
6888,9265,1994-07-11,39576,12,3298.0,A,9265,1,POPLATEK MESICNE,1993-02-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6895,9307,1994-09-19,41904,12,3492.0,A,9307,68,POPLATEK MESICNE,1993-01-24,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
6903,9337,1994-06-04,52128,24,2172.0,A,9337,30,POPLATEK MESICNE,1993-09-13,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804
6908,9353,1997-06-08,188616,24,7859.0,C,9353,59,POPLATEK MESICNE,1995-11-03,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
6913,9377,1997-04-29,99936,24,4164.0,C,9377,1,POPLATEK MESICNE,1995-09-17,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6919,9403,1994-08-05,120888,36,3358.0,A,9403,1,POPLATEK TYDNE,1993-03-27,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6921,9422,1996-10-29,86184,12,7182.0,A,9422,70,POPLATEK MESICNE,1996-03-06,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6922,9424,1997-08-26,83628,36,2323.0,C,9424,54,POPLATEK MESICNE,1996-12-30,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
6923,9433,1998-10-05,44640,24,1860.0,C,9433,59,POPLATEK MESICNE,1997-08-14,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
6926,9455,1998-02-07,374760,60,6246.0,C,9455,73,POPLATEK MESICNE,1996-11-03,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433
6929,9472,1995-05-08,36396,12,3033.0,A,9472,1,POPLATEK TYDNE,1993-07-06,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6932,9491,1998-06-25,225504,48,4698.0,C,9491,7,POPLATEK TYDNE,1996-08-08,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846
6933,9493,1995-09-09,188688,48,3931.0,C,9493,64,POPLATEK MESICNE,1995-04-02,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6934,9494,1997-02-09,116832,12,9736.0,A,9494,21,POPLATEK MESICNE,1996-05-10,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
6938,9504,1997-03-10,341280,60,5688.0,C,9504,9,POPLATEK MESICNE,1996-01-29,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487
6940,9510,1996-11-22,228276,36,6341.0,C,9510,1,POPLATEK MESICNE,1996-06-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6942,9513,1997-07-16,18324,12,1527.0,A,9513,59,POPLATEK MESICNE,1996-05-12,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
6944,9548,1996-11-15,46176,48,962.0,C,9548,62,POPLATEK MESICNE,1996-06-07,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906
6948,9560,1998-03-15,157068,36,4363.0,C,9560,1,POPLATEK MESICNE,1997-07-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6949,9583,1995-12-12,104712,24,4363.0,A,9583,31,POPLATEK TYDNE,1994-05-22,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452
6950,9591,1995-04-11,104712,24,4363.0,A,9591,74,POPLATEK MESICNE,1993-05-20,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
6955,9627,1995-11-22,244368,48,5091.0,C,9627,65,POPLATEK PO OBRATU,1994-07-22,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718
6956,9631,1997-11-09,59448,24,2477.0,C,9631,11,POPLATEK MESICNE,1996-06-25,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
6959,9633,1997-06-30,59448,24,2477.0,D,9633,70,POPLATEK MESICNE,1996-01-08,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6960,9640,1995-01-11,76416,24,3184.0,A,9640,1,POPLATEK MESICNE,1993-03-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6961,9645,1996-06-06,176148,36,4893.0,C,9645,38,POPLATEK MESICNE,1996-01-23,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
6962,9646,1998-04-02,279072,48,5814.0,C,9646,1,POPLATEK TYDNE,1996-07-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6965,9656,1995-06-13,139536,24,5814.0,A,9656,61,POPLATEK MESICNE,1993-11-14,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059
6969,9673,1998-09-12,88200,36,2450.0,C,9673,76,POPLATEK MESICNE,1997-06-07,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
6970,9677,1997-06-17,31620,60,527.0,C,9677,8,POPLATEK MESICNE,1996-10-13,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987
6984,9730,1997-08-15,116040,60,1934.0,C,9730,54,POPLATEK MESICNE,1997-01-01,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
6985,9731,1995-11-22,113796,36,3161.0,A,9731,54,POPLATEK PO OBRATU,1994-12-01,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
6986,9750,1995-02-11,151728,48,3161.0,D,9750,74,POPLATEK MESICNE,1994-05-16,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
6992,9790,1996-07-27,133968,48,2791.0,C,9790,52,POPLATEK MESICNE,1995-11-09,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799
6995,9814,1996-09-26,96168,12,8014.0,A,9814,64,POPLATEK TYDNE,1995-01-19,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6996,9828,1995-04-13,126600,24,5275.0,A,9828,11,POPLATEK MESICNE,1993-05-20,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
6998,9833,1994-05-21,97632,12,8136.0,A,9833,20,POPLATEK MESICNE,1993-07-24,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542
7001,9859,1997-08-10,300600,60,5010.0,C,9859,27,POPLATEK MESICNE,1996-07-08,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127
7004,9869,1995-03-15,331560,60,5526.0,C,9869,12,POPLATEK MESICNE,1993-08-21,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868
7008,9897,1995-09-22,36168,12,3014.0,A,9897,1,POPLATEK MESICNE,1995-03-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7013,9928,1996-08-02,89340,60,1489.0,C,9928,60,POPLATEK MESICNE,1995-11-09,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252
7034,10001,1996-07-11,19044,36,529.0,C,10001,24,POPLATEK MESICNE,1995-05-28,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.3,2.01,128,5198.0,5273
7035,10005,1998-07-29,210744,36,5854.0,C,10005,64,POPLATEK MESICNE,1997-11-29,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
7036,10019,1996-09-25,194940,36,5415.0,C,10019,8,POPLATEK MESICNE,1995-06-15,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987
7037,10022,1998-01-03,218064,48,4543.0,C,10022,1,POPLATEK MESICNE,1997-05-07,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7046,10049,1997-03-28,91632,12,7636.0,A,10049,17,POPLATEK MESICNE,1996-03-28,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181
7049,10063,1997-06-24,233424,36,6484.0,C,10063,4,POPLATEK TYDNE,1996-10-13,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892
7050,10065,1997-09-23,311232,48,6484.0,C,10065,76,POPLATEK MESICNE,1996-03-30,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
7051,10068,1997-07-28,77808,12,6484.0,A,10068,1,POPLATEK MESICNE,1997-04-02,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7055,10079,1994-04-06,167100,60,2785.0,C,10079,62,POPLATEK MESICNE,1993-05-06,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906
7057,10093,1995-10-20,231696,36,6436.0,A,10093,1,POPLATEK TYDNE,1994-07-01,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7061,10105,1994-08-27,121896,24,5079.0,A,10105,55,POPLATEK MESICNE,1993-04-28,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
7066,10131,1994-05-02,215388,36,5983.0,B,10131,1,POPLATEK MESICNE,1993-11-27,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7067,10134,1998-01-11,136368,24,5682.0,C,10134,22,POPLATEK MESICNE,1997-04-26,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117
7072,10148,1998-01-27,22104,12,1842.0,C,10148,34,POPLATEK MESICNE,1997-01-13,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190
7085,10202,1997-06-19,305424,48,6363.0,C,10202,70,POPLATEK MESICNE,1996-07-08,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
7087,10215,1997-02-20,44304,24,1846.0,C,10215,38,POPLATEK MESICNE,1996-04-12,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
7088,10233,1997-05-03,239160,60,3986.0,C,10233,27,POPLATEK MESICNE,1996-02-21,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127
7091,10243,1998-09-22,113436,36,3151.0,C,10243,44,POPLATEK MESICNE,1997-09-03,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325
7096,10257,1998-09-02,37812,12,3151.0,C,10257,27,POPLATEK MESICNE,1997-05-01,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127
7097,10266,1993-12-23,75624,24,3151.0,B,10266,54,POPLATEK MESICNE,1993-06-10,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
7100,10280,1997-12-31,348120,60,5802.0,C,10280,69,POPLATEK MESICNE,1996-12-01,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
7101,10297,1996-11-18,421008,48,8771.0,C,10297,14,POPLATEK MESICNE,1996-01-19,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295
7104,10320,1993-12-13,259740,60,4329.0,A,10320,68,POPLATEK MESICNE,1993-07-11,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
7110,10345,1998-01-21,31260,12,2605.0,C,10345,36,POPLATEK MESICNE,1996-04-07,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
7115,10351,1997-03-04,88704,48,1848.0,C,10351,23,POPLATEK MESICNE,1995-05-04,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
7119,10361,1997-06-02,86880,12,7240.0,A,10361,21,POPLATEK MESICNE,1996-06-21,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
7121,10364,1993-11-10,21924,36,609.0,A,10364,55,POPLATEK MESICNE,1993-01-17,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
7122,10365,1997-01-04,260640,36,7240.0,D,10365,22,POPLATEK MESICNE,1995-09-02,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117
7129,10404,1998-03-01,194280,60,3238.0,C,10404,1,POPLATEK MESICNE,1996-12-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7130,10411,1996-12-11,123408,24,5142.0,A,10411,39,POPLATEK PO OBRATU,1995-11-23,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743
7136,10436,1996-09-28,54396,36,1511.0,C,10436,60,POPLATEK MESICNE,1996-03-21,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252
7137,10439,1994-06-03,151560,24,6315.0,A,10439,66,POPLATEK MESICNE,1993-11-21,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
7138,10440,1995-07-03,60000,60,1000.0,C,10440,72,POPLATEK MESICNE,1993-09-13,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
7139,10445,1998-01-22,23412,12,1951.0,C,10445,72,POPLATEK MESICNE,1996-05-29,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
7142,10451,1994-12-19,482940,60,8049.0,D,10451,1,POPLATEK MESICNE,1993-08-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7147,10478,1998-01-02,267600,48,5575.0,C,10478,70,POPLATEK TYDNE,1996-02-24,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
7151,10493,1998-02-18,133800,24,5575.0,C,10493,12,POPLATEK MESICNE,1997-01-09,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868
7154,10520,1996-12-05,417600,60,6960.0,C,10520,55,POPLATEK PO OBRATU,1995-10-24,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
7164,10613,1998-08-15,249792,48,5204.0,C,10613,55,POPLATEK MESICNE,1997-11-04,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
7166,10630,1995-06-24,198240,24,8260.0,A,10630,41,POPLATEK MESICNE,1995-01-15,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471
7167,10644,1998-06-18,269964,36,7499.0,C,10644,16,POPLATEK MESICNE,1997-07-12,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
7168,10645,1998-07-05,208332,36,5787.0,C,10645,2,POPLATEK MESICNE,1996-12-21,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674
7171,10650,1998-02-24,196224,48,4088.0,C,10650,76,POPLATEK MESICNE,1997-09-09,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
7172,10652,1998-05-07,45720,12,3810.0,C,10652,1,POPLATEK MESICNE,1997-03-18,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7176,10663,1995-10-28,260028,36,7223.0,A,10663,11,POPLATEK MESICNE,1993-12-08,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
7181,10679,1997-10-02,197808,24,8242.0,C,10679,1,POPLATEK MESICNE,1997-05-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7187,10711,1997-12-24,24180,60,403.0,C,10711,36,POPLATEK MESICNE,1996-07-08,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
7189,10728,1996-03-21,154656,48,3222.0,C,10728,71,POPLATEK MESICNE,1994-12-23,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595
7192,10738,1994-12-21,115992,36,3222.0,A,10738,45,POPLATEK TYDNE,1993-04-17,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122
7194,10762,1996-09-17,68832,36,1912.0,C,10762,1,POPLATEK MESICNE,1995-10-23,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7195,10774,1998-04-23,339168,48,7066.0,C,10774,46,POPLATEK MESICNE,1997-07-05,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618
7198,10788,1994-08-23,45768,12,3814.0,A,10788,67,POPLATEK TYDNE,1993-11-22,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079
7199,10789,1997-12-09,45768,12,3814.0,A,10789,75,POPLATEK MESICNE,1996-09-18,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505
7200,10799,1998-07-11,31140,60,519.0,C,10799,76,POPLATEK MESICNE,1997-08-19,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
7201,10807,1997-03-07,67464,12,5622.0,A,10807,34,POPLATEK MESICNE,1996-03-13,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190
7202,10812,1998-05-29,140688,48,2931.0,C,10812,16,POPLATEK MESICNE,1997-04-08,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
7209,10857,1997-11-30,385560,60,6426.0,D,10857,50,POPLATEK MESICNE,1996-10-02,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
7213,10884,1996-02-13,113544,36,3154.0,C,10884,65,POPLATEK MESICNE,1995-02-20,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718
7219,10905,1997-08-23,57120,48,1190.0,C,10905,32,POPLATEK MESICNE,1996-11-21,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
7220,10911,1994-07-28,131292,36,3647.0,A,10911,1,POPLATEK TYDNE,1993-05-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7221,10915,1998-06-11,152460,60,2541.0,C,10915,25,POPLATEK TYDNE,1997-02-15,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.4,2.68,113,1822.0,2218
7226,10940,1994-02-23,197748,36,5493.0,A,10940,50,POPLATEK MESICNE,1993-09-13,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
7227,10942,1995-10-02,314520,60,5242.0,C,10942,44,POPLATEK TYDNE,1994-06-05,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325
7230,10954,1997-04-02,18720,60,312.0,C,10954,25,POPLATEK MESICNE,1996-07-29,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.4,2.68,113,1822.0,2218
7233,10963,1996-12-25,115812,36,3217.0,C,10963,16,POPLATEK MESICNE,1995-05-20,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
7235,10973,1993-10-13,154416,48,3217.0,A,10973,18,POPLATEK TYDNE,1993-04-20,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910
7240,11013,1993-09-06,274740,60,4579.0,A,11013,1,POPLATEK TYDNE,1993-02-14,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7241,11021,1995-03-04,168984,24,7041.0,B,11021,1,POPLATEK MESICNE,1993-08-10,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7242,11027,1997-10-23,48096,24,2004.0,C,11027,32,POPLATEK TYDNE,1996-07-26,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
7243,11042,1995-12-04,217152,36,6032.0,A,11042,72,POPLATEK MESICNE,1995-01-29,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
7246,11054,1996-08-20,148920,60,2482.0,C,11054,59,POPLATEK TYDNE,1996-02-01,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
7249,11065,1994-06-12,69360,48,1445.0,A,11065,11,POPLATEK MESICNE,1993-03-19,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
7250,11069,1997-03-04,119136,48,2482.0,C,11069,37,POPLATEK MESICNE,1995-06-02,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166
7253,11079,1997-04-26,98304,12,8192.0,A,11079,16,POPLATEK MESICNE,1995-11-10,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
7255,11096,1997-06-09,213300,60,3555.0,C,11096,28,POPLATEK MESICNE,1996-12-10,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
7259,11111,1994-01-31,108144,36,3004.0,A,11111,1,POPLATEK MESICNE,1993-05-20,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7262,11135,1994-03-01,182628,36,5073.0,A,11135,75,POPLATEK MESICNE,1993-10-10,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505
7263,11138,1996-01-19,89880,24,3745.0,A,11138,70,POPLATEK TYDNE,1995-08-18,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
7264,11141,1997-10-07,44940,12,3745.0,A,11141,1,POPLATEK TYDNE,1997-02-11,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7271,11186,1996-10-02,392460,60,6541.0,C,11186,12,POPLATEK MESICNE,1994-11-24,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868
7277,11231,1997-10-24,89280,12,7440.0,A,11231,1,POPLATEK MESICNE,1997-02-05,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
7279,11244,1997-12-11,155760,24,6490.0,C,11244,33,POPLATEK MESICNE,1997-01-12,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859
7284,11265,1993-09-15,52788,12,4399.0,A,11265,15,POPLATEK MESICNE,1993-01-14,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879
7286,11271,1997-01-31,67320,36,1870.0,C,11271,5,POPLATEK MESICNE,1995-09-20,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040
